ARTIST_ID,ARTIST_MBID,ALBUM_NAME,SONG_RELEASE_YEAR
ARA2GMZ1187B98CB13,f91df6a2-9975-47e6-b16e-4ab74c8e4d46,More Than Religion,0
AR0NQD81187FB3AD13,b557566c-3987-4548-846a-a685ac096db7,THAT GIRL,1996
ARFERPC1187FB557F6,be28eefe-4995-400b-94d0-4f4edbf8d092,Concert Hall Live,0
ARVLMSG1187B98E07E,6517f833-742a-48a0-a30a-32980c442074,Bang Bang,2005
ARGGD1E1187B98FA9D,b5027515-8ffe-40c2-9ca3-572438f00087,Roadmaps and Revelations,0
ARILV5E1187B9959C8,fb517c3e-01c4-4285-8eb3-aceeb1739b9c,Promised Land (The German Remixes),0
ARVG4OK1187B9B6BD3,95e1ead9-4d31-4808-a7ac-32c3614c116b,Murder One,2002
ARAMIDF1187FB3D8D4,aae1ec8e-ecd9-44ef-aca8-b5f44579ecce,Volver A Empezar,2007
ARXOTQH1187FB57084,e1009244-1bf4-4a4c-889e-0db83b9be08f,Forever,1999
AR78WG01187B98E404,13f53407-3b0f-426b-8ca9-935456362412,Early Rythms,1977
ARXGWNG1187FB503A5,ce29fa89-8aed-4f7b-8b3e-a34d0c9ed0c6,Fatis Presents Ini Kamoze,2007
AREQ9AY1187FB40E19,d3ae7469-32e8-4f06-b950-fb48f9910304,Soundtrip Russia ( St.Petersburg ),1998
ARYUHNV1187FB482AF,acf836d7-c773-40ee-860b-5f4024e8e97f,Transformation,1990
ARM4J201187B9B8B3B,3abc3eb1-7318-41d2-a52b-cbe14a14d8a0,Festival de Cannes,2007
ARHK7A51187FB411D8,90dcf7e4-4df5-44cb-a120-3765db263418,King Of The Cowboys,1982
ARKE7ZQ1187FB504BB,d6d0b51f-1b65-4643-a679-cf4d0c0f3915,Westcoast Lyricist Lounge,2000
AREVQ7D1187FB4371B,289d26e4-8935-4f27-9ddc-fe0ee445d6b7,Wild Frontier,0
ARVXRAV125FEF32482,e91c7059-1cfc-4bc3-b0c5-cfb1d6dbd735,Sjansons patinÃÂÃÂ©es,2017
ARZXVY01187B9972EC,fef837d2-c71f-4c55-9f34-de500aa3966e,Nature Of The Beast,1992
ARN7OQ21187FB5A6B3,c60131ae-9e8f-46a8-a7d2-1393fe48a9d1,Furry Lewis 1927 - 1929,2004
ARTML781187B9AF080,8a1d9496-603f-40b1-a38d-2e8985834940,TCHAIKOVSKY: Suite No. 4 / The Seasons,1997
ARMSL551187FB3F4B0,9bd1e632-b17b-4842-b520-ddfce3b538b9,Running Backwards (Limited Edition / Fan Club Only),2003
ARMRCET1187FB52049,4f9675d2-f6d5-486c-9b26-33dcca998500,Remixed at 16:05,2010
ARTAIYM11F50C4E159,c141b566-b00a-4627-8e7b-dfe8328636a8,Dance Away The Terror,2006
ARS4KT21187B9B9438,54bd120a-6bac-4d7c-8b10-ba167bc7e26c,Cronica,1991
ARVO6RD1187FB403CA,704e99a1-123a-4827-b067-61cd4c0bde87,Tripping The Velvet,2016
ARKFYS91187B98E58F,79c403f9-5467-4f23-8426-9ca3fc60a115,Sittin' On Cloud Nine,1991
AR8IEZO1187B99055E,4210c92d-09ad-45c0-8fad-3dc9590fa296,The Out of Towners,1999
AR5AXVN1187B9A2761,cb1ace0a-fb34-4450-b801-419a78fc3151,Yazzie Girl,1993
ART1R9I1187B9B3324,ed20b805-2e45-4ccb-838d-56cfb3947a4c,Falling Forward,1998
ARGLRBB12472CE2CFF,eabe48f3-c5aa-4200-b511-115334c97201,Alles nur ein Traum,0
ARDZJ6H1187FB387F2,5b5d63ac-e78e-459e-abab-5e90e3dddbb5,BahiÃÂÃÂ£o Com H,2000
ARJNQM51187FB54C55,dbf013aa-9359-4403-978a-7b9cb9c7924e,1993-1994 The Demos,2013
ARK24KH1187B9B6B93,a70b63fd-cae7-4a5f-b338-b18343f3ee2f,Enter The Vaselines,2009
ARTZ90C1187FB55D81,5cf7e696-3c52-4021-866c-7ce71ab8671a,Jimmy Wayne,2003
ARMRCET1187FB52049,4f9675d2-f6d5-486c-9b26-33dcca998500,The Dutchess,2006
ARWNRBH1187B9B7E68,0ac4021c-ccbc-4a86-a565-83364ef51e42,Le MystÃÂÃÂ¨re de la Chambre Jaune (Bande Originale du Film),2003
ARMGJ1W1187FB53EEC,ff70719e-4cbe-423d-a06d-7e3a7d5fcd5c,Sound Networks EP,2012
ART4EPR1187FB38772,ff95eb47-41c4-4f7f-a104-cdc30f02e872,The Great Rock 'N' Roll Swindle,2012
ARFAKQ01187B990163,3e46f4da-eee2-455f-bb72-9ca83887e9e4,Le Mepris,1991
ARIRD6J1187FB5A98C,01d336ae-7f79-496d-94f9-211b57517b17,Rewind Selecta: Up Tempo Collection Volume 3,2014
AR8WHEJ1187B98CDCA,82d63cd7-993c-41c4-a0dd-68f54f41f708,Dee Clark Selected Hits Vol. 4,1961
ARY4EC01187B9AA3EC,c064c3f3-7863-41fd-b83a-5d840d9ccb6e,Jet Set Montecarlo - Electronic Relaxing Moods,2005
ARHNMEZ11F50C4706C,c926a04a-df7f-43b0-8e5b-8976ab4d3e8f,I'll Never Be Able To Tell It All (Studio Track),0
ARHXWB01187B9A205C,477597d4-c13d-4d8c-854b-e97d73ea87df,Platinum,1955
ARYJ6RP1187B9B3827,84abfd2a-89a1-4eb2-91ea-36ee5dac9a23,Listen,1996
AR681HS1187FB5BBFE,93fd9c68-4290-41e9-a325-742ea0d72896,Good Wood,2001
ARO41T51187FB397AB,d2461c0a-5575-4425-a225-fce0180de3fd,Turn It Into Something Special,2001
ARHOSMU1242078130D,b2cf285c-f0f4-446e-8191-ae1ca6ca7847,Hung Like A Horse EP,2009
ARFT5CP1187FB50263,e96ab876-83bc-4f5d-98da-91dc8589acbc,Defected Accapellas Volume 4,2009
ARF4V431187FB3AA41,5c1262e2-cb86-4dc9-8acf-781ff4523192,EMI Country Masters - 50 Originals,0
ARGYPFI1187FB3D997,2ff78f11-719c-4d6e-a195-b4d10b84de1b,Primera Toma,2002
AR7LN7G1187FB395BB,f6f3efdb-2c1c-4f42-81b2-f92979e42308,Bakolo Mboka,0
AR16NGV1187FB5B8BC,e69944db-9173-409c-a866-a87d25511c19,Dusha Izuvera,2011
ARZDYBC1187B9A3142,136d5363-4297-4b19-87eb-3748371d4c81,Voices Of Americana: The Cate Brothers,1975
ARYN80Y1187FB49F36,d31dbfe5-3272-4b2e-bcca-86577b87f6c6,One leg dancer,2008
AR6DD3C1187FB3D775,d833ca14-1104-44b6-a90a-3b7d6ea5b139,African Drums,1995
ARZBYDY1187FB46DD7,5cad62bb-d08e-4ed7-9b22-7c2026587fc4,L'odio del mondo rese l'uomo schiavo dell'amore,0
AR6KK741187B98C9E9,d3e79557-c278-40b6-89e6-ab8dc830b392,Blues In My Shoes,0
ARPGQ9A1187FB4D0AD,edc02054-b996-4ce6-a6b3-eba7ae8ed5bf,Life Is A Dream [Digital Version],2003
ARQ94H11187FB533BD,e07b053c-16f0-49fe-b468-8a886fd3f2be,Sessiz  Bir Kelebegin RÃÂÃÂ¼yalari Ve Danslari,2016
ARZCEOJ1187B9A91C0,e5d5cb2d-7874-426d-a965-f3e965ed2084,Across the nation,1982
ARHN74X1187B98D79F,e46504cb-1aac-4b9a-9581-451778df9eba,Aged And Confused,2009
ARD3LXU1187B9ABFC5,e5db18cb-4b1f-496d-a308-548b611090d3,Sex Pistols - The Interviews,2006
ARDE7I31187FB43352,70053535-a3ae-4aad-a6cd-68c55085b843,Mi Gran Pasion,1991
ARYTTQW1187B9BA487,697a7045-2cdc-4d66-bbf7-04865dba9f9e,Vignola Plays Gershwin,2006
AREYEW21187FB45C47,33326cd4-7e03-43ac-b139-ad07073e1636,Wings Of Love Remixes,2011
ARUG6DV1187B992475,0b0ded52-3918-4bb0-b5fc-1d1e6b4334bc,Call Me Mr. C,2006
AR9AN471187B99E0DA,60c97d6c-f291-48ef-a1c2-c9c0fbda1ab6,The Scott Wesley Brown Collection: A Library of 35 Favorite Songs,0
AR02PUA1187FB52574,a58debc2-2ce8-4cad-8db9-619466a025be,No Regrets,2003
AR0CWSC1187B9AFE3F,bafc346c-8c25-4e94-b9dd-5e0183db32c8,Ao Vivo,1999
AR8XG9J1187FB418C1,fec55784-ff5c-4992-83dd-1f7c4b10c6bf,Jerry Butler Selected Hits Vol. 4,0
ARDD9UN1187B98D3A7,83d5d2c1-674b-4b8b-b47f-0e7e2e42e850,Staying on the Watch,1966
ARTHWIZ1187FB4258D,7fb61f7b-2ad3-4d5b-96fd-5c5327456abb,Remembering The Sixties,0
ARXOTQH1187FB57084,e1009244-1bf4-4a4c-889e-0db83b9be08f,Graffiti,1994
ARE9SYU1187B9B9838,44419ff2-0251-49ba-933b-b09733ff9adb,Les 100 Plus Grands Titres Country,2008
AR126G61187B9B88A6,7ede4a5c-b55d-48d4-bf5a-55ced3597ae8,Upclose Candy Lo,2007
ARLZ3CF1187B98BD56,0d26ee1f-9633-4d35-807f-472fa3a23cd5,12 Best Loved Songs,0
ARBEZ581187B9A4B4B,d9c88ccd-34e3-4df8-bd16-493c6af8bcc7,Cajun Jay,2003
ARHINI31187B995C1D,da3df0b1-1945-455b-beb7-701cf76a4da4,Reggae Hits Volume 23,1998
ARL62M311C8A4213F2,7700b801-de15-4c91-a641-387839e371e2,Katie Armiger,2007
ARECPYG11C8A42B5BF,2fc659fa-293f-4288-bff5-29447f31f628,Patchwork,2006
ARKHMZB1187B998670,4d67861f-8745-4766-ae37-88e06e42a7da,Curtis,1992
ARWJHW61187B98FA8E,07f9fb91-1147-4532-a522-ac36dacd1c72,Festival international nuits d'Afrique-19e ÃÂÃÂ©dition 2005,2000
ARCDRLI1187FB54D58,03f93de6-6d62-4710-bcc7-9b3d7c3d95f5,skate.,2007
AR65K7A1187FB4DAA4,183105b5-3e68-4748-9086-2c1c11bf7a3d,The Beyonce Experience Live Audio,2007
AR323JD1187FB483D0,efb91519-38e7-47ee-8713-3eb026d09764,Beethoven: Piano Sonatas 29 & 32,2016
ARE8V001187B994A56,dc1b06cb-45f1-48ca-bee7-397de796fb02,Live at Gruene Hall,1989
ARR9XHK1187FB3894D,2793e8c9-cc48-4dc8-a667-c04d12b6d12f,Renaissance,2005
ARXWBOL11E2835E5BB,2c0be2ba-fa63-430f-afca-7499852158f6,Dance Nights 02 - Uplifting Trance,1999
ARHEDEC121318C58DE,f363617f-56bd-41fd-a00a-166cf288ef54,West Coast,1998
ARN3X4T1187B99EA39,a2cab261-63cc-4ccf-8023-6b6e8588bb62,E Lang Chuan Shou,2003
ARVAWTX1187B9A9990,9457e918-6a04-494e-bd32-8fa49caba28c,Best Of,1999
ARVSEMH12086C145AA,cba8632b-b9f6-4ea9-80c3-9537f4d03c05,Mauvaise Etoile,2015
AR9OLFX1187B9A5762,c727f585-54e0-4e0d-b8ad-05f216f99244,Cotton Eyed Joe,2007
AR8YV0M1187B99F3E8,ca6f1a60-2e0e-4ac3-8147-f063db8ca8af,So Cal Drunks,0
ARE1N571187B98A47D,c0ab7def-72c5-4774-8c38-3c61399fd0c3,Tales From The Sick,2008
ARYPWUK1187B98ACED,69161e5a-51dc-473b-8a16-9007dbdbeb93,Anthems To The Welkin At Dusk,1997
ART5IUL1187B9B0143,be23dca9-50e8-455d-9029-1372b299aff0,Showtime Juggling,0
AR7ZKHQ1187B98DD73,16cea8ac-a655-4500-9c99-c3bbcc133fed,The A Capella Project II,2005
AR4O3MM1187FB3DF77,2edd04f0-89fa-4630-90f1-1ccaec4dc093,Voy A Enamorarte,2000
AREV0ZO1187B997221,de9a6f7e-6cf7-40b5-8cbc-2e354bf890d0,Fitchburg Street,2003
ARUK0W21187B995456,730e5c7d-4d24-4a43-bc30-85c9ce41e35b,Diez Boleros Y Una CanciÃÂÃÂ³n De Amor,2006
AR9HABI1187FB3ACAA,aff932c2-ec30-4ee9-9125-5f761aae61a4,Hillbilly Fever,2006
ARHWRBR119B8669309,6d2e94ff-76f7-45f7-a7ce-9fe724952b8b,Unwant,2005
ARRLCY71187B9A0FC6,1d15a111-061d-48a2-bfe7-d352ec11d5f0,Jongo Trio,0
AR1JGQT1187FB56878,cae92fc4-ebf8-4940-badf-d54cc6b8e6d3,Cajun Blood,1988
AR189B91187B9B8D9C,979d01bc-a4da-4c80-8cc1-be40bd35cd5e,Siempre Es Hoy/Reversiones,2003
ARS1OWB1187B99EEAD,1b96b9c9-0832-40cb-9f8d-7274de3733fc,Manhattan Mayhem (a history of the Dolls),1985
AREYIHC1187B99CE0B,1b37371e-9e55-4a35-b3d8-bfb10cc1f364,Plays Boleros,0
ARB4ROA1187B9ACAEC,065324d1-12c2-485f-955d-9eef408f92a6,Cant Stop Us Now,2002
ARP72BU1187B99CD9A,e731ab08-45c4-4e98-a1e4-7a16462c9cfb,The Remix Collection,2004
AR3WMW01187B9921F7,6ee0eaaf-3f61-4a8e-abc5-ba7e371e01c1,Static Dynamics,2004
ARHI20L1187FB4C997,14a4bc78-1c2d-4ca7-8d1b-9b58076a2a17,Performing this week... At Ronnie Scotts,2008
AROBVNV1187FB3F36C,47e4eef9-8ac8-4f25-9da5-d15414228718,Talk To Me,2006
ARLWR721187B9A03C9,cdfbdee9-1dc0-4766-a3aa-4eef5ba4800e,Super Hits,2000
AR8H87D1187FB3A841,57976431-1a5c-4968-a422-b92c5e9b0d4f,Letter To Home,1984
ARUZL121187FB4B42D,656a129f-fb76-49b6-ad33-2573564f6c22,In This Place,2005
ARQDONM1187B9BA1AD,79bd0f86-95f0-4e2b-806f-7d78640cf683,Funny How Time Slips Away,2016
ARHRY5S1187B99B96F,8ac9e35c-e92d-4030-99ef-ba4127b1555c,Beneath...Between...Beyond...,2004
AR1DLF21187FB3CBF0,3f49566c-2c59-440e-8ea5-4d7afa1ee3f2,The Basics Of Life,1992
ARVAE6W1187FB3CAF3,f115c91a-2f30-4c0a-a6ce-e67411f2247f,Trouble Boys,2013
ARA26TC1187B9B8505,7aed4d48-709a-44f3-bdb5-d3e96b89ab12,Intromission,2008
AR5R7791187FB3A8C3,07c766d0-7734-4574-ad5a-0798ae57ff5d,Massenet: Werther,0
AR695PK1187B996E35,6e82e5d9-c7ae-4de1-8691-be6e870b294c,Flee,0
ARTX57T1187B98F34B,6b9b861b-44ff-46cc-bfa3-93a3cdab3607,Stronger Rastaman,2004
ARDG9I21187FB35FF3,211e9218-6256-433f-b7d7-07a55a6d08aa,10 De ColecciÃÂÃÂ³n,2010
ARBY23A1187B9A82E4,92d0242d-c47d-4e2b-915d-4f875a07c91f,Ronde Ne Nain,2017
ARK82DC1187B9A1FEB,9b6da241-318c-4ee3-babd-18b5d2bc1646,Hit Club_ The Hits 1949,1989
ART97VL1187FB3BD45,856256bc-1ba3-4989-a8e5-fa247ad7a8b4,F4-Tu To Na Aai,0
AR3AIEI1187B992D8D,471087d4-3438-4f55-bb37-89cfe042b300,Ultimate Classical Chill Out,2006
ARROUEA1187FB4AA0F,7b7c47a7-8bb4-41a3-9275-9438c914472f,I Have Returned,2009
ARF9BNW1187FB3F54B,edfa1708-f764-43b1-867f-6dd363cca3f1,RCA Country Legends,0
ARC43071187B990240,001a1d90-56dc-4992-bd7d-970ecd7105d0,Living Room,1990
ARJDMBO1187B9AD118,74dca2c7-d7dc-4b13-bd17-502a35db042a,Nightfall Showcase,1997
ARH4N0N1187FB3E1F1,9a81b764-c59a-42c6-a273-9015bae6c366,Akh Larh Gayee,1997
AREYIHC1187B99CE0B,1b37371e-9e55-4a35-b3d8-bfb10cc1f364,Plays Caetano_ Gil e Djavan,1999
ARXCUQE1187B9ADD91,a6744983-be90-41b1-8541-2d8719b03ee7,Black Diamond Express To Hell,1977
AR2FJV21187B98EBE3,e6aa03cb-8dde-49bf-84e5-24816f1e8821,Live At Oaktree,2009
ART9Z1P1187FB36C94,af06ac05-d9ec-4a5d-a637-aa75830f08d8,Samba Samba,0
ARA1UU51187FB5A70B,936addc3-91aa-49de-8ec0-0dc186de151f,Cuts From The Crypt,2001
ARFLZK31187B9B0E15,8979c4c3-04b2-4ddc-bf4f-431cf06dcdeb,Love Knows The Way,0
AR022JO1187B99587B,9538ab80-dcbf-4b94-a0cf-e5d1fbbc42c9,I Promise My Heart,1996
ART97VL1187FB3BD45,856256bc-1ba3-4989-a8e5-fa247ad7a8b4,Discobeatles,0
ARYXGST1187B991071,c5765b5b-64a9-4377-a010-c65d0ef445f3,Conversations with God: A Windham Hill Collection,1997
ARHSNFO1187B993B7C,431de20a-d0ba-40ef-881a-af0b24227084,Harlem Jazz (Louis Armstrong In New York Volume 4 1925),2006
ARI0AB01187B9B7D94,3ffc8b31-cfe8-44c9-aa2e-e82d3355e9b3,Classic Years of Les Brown,0
ARHPW8M1187FB5CF11,8b78958c-c89e-47d3-9563-f31533327baf,A Century Of Beatz,2003
AR78ZID1187B9B31ED,85fcc6c7-4b54-40dd-bd0e-0df68309acea,SWALK,0
ARJ5FD21187FB43F12,82705f22-a8ec-499c-8f41-8ee6b47a9459,Mr. Brooks...A Better Tomorrow,2009
ARYC4561187FB4F2B1,b183315e-6819-455c-abbf-49bab0ab264a,Corps ÃÂÃÂ  corps,2018
ARKZNO81187FB37FBA,98058d07-363a-421b-a102-21ee2303f3d3,Boomerang,0
AR7ZKHQ1187B98DD73,16cea8ac-a655-4500-9c99-c3bbcc133fed,Acapella Project Vol. 1,2013
ARV5O111187B9A3F3A,da1faeaa-82c8-4072-b40f-0f7f2e1efe76,DAVIS_ C.: Cranford (Davis),2011
ARTTFAQ1187B98E4FA,97657a5d-537a-431d-acd6-523cba7c0c8a,Riddim Driven - Bad Bargain,0
AR78WG01187B98E404,13f53407-3b0f-426b-8ca9-935456362412,Early Rhythms,2004
ARD0S291187B9B7BF5,56503d6d-094e-4c28-ae3d-04cc748ade5b,Da Ghetto Psychic,2001
AR9YQN31187FB45B34,dc296d4e-5bc5-482e-92b2-7eb2ad8804c7,Love Among The Young,1962
ARDL6T21187FB36FDD,f5133038-c9d7-4fa2-8ec4-a44199571e25,Louisiana Blues And Zydeco,1965
AR89X161187B9A7581,e8c569e7-c79e-4e12-873f-f628a3027a64,Turn This Thing Around,2006
ARQQSZK1187B99F854,f5d200c5-6db3-4cf7-b050-f53d727c92a7,Hot Rod,1990
ARI4NXX1187FB59DF2,dd72205c-86d3-4b8e-852c-b5f7a0a929ea,The Plan,1973
ARYCCQX122BCFCC4E4,574f0e62-6e1c-4408-9adf-437f295922cf,Bright Nights * Dark Days,2009
ARPOPBQ11F4C83D36D,987dbb5a-1593-4b83-8e42-fb6f3861154e,Girl Bust Down EP,2017
ART09111187FB5BF48,ef354948-8135-45c0-b48e-9d82fa85e20f,This Is Ty Herndon:  Greatest Hits,0
ARV3BXR1187B991C82,66370eca-c0a9-46e9-a289-8d5755de126b,Jazz Yule Love II,2002
AR392MV1187FB3C3FE,5fcd7daf-25e1-47fd-9ba1-830b42708f84,Who's Sorry Now?...The Early Years 1955-58,2006
ARQC4R31187B9A0D88,a470515d-d664-48e8-a183-663d951c07f4,Dansez Avec Jo Privat,1989
ARCHVKD1187B9934E9,df71a2e3-e706-41a2-9a60-b447ec9a36aa,Swing Spring,1998
AR107SB1187B9A79F9,85495572-8c41-4d3e-8e11-ba9142793adc,Chansons Cochonnes et Chansons Paillardes,2008
AREHMUC1187B98B91B,eed40f68-fb41-41c9-81f4-df9db9968146,Safari CroisiÃÂÃÂ¨re,2008
AR6Y8JF1187B9BA1D5,1eaf1688-4f52-49e8-98bc-743828fe3e7e,Jimmy Witherspoon & Panama Francis' Savoy Sultans,0
AR2WUJP1187B99364C,c408069a-4f28-4a2c-80d9-0606c315e76f,Just House Vol.1,2012
ARFLZK31187B9B0E15,8979c4c3-04b2-4ddc-bf4f-431cf06dcdeb,Solid Soul,2000
ARI3W3K1187FB49E6F,c9073012-4547-4a72-8963-738d9f8503cc,Pills,0
ARQHLIO1187B98AA6A,ec5b0121-b610-4968-81cf-70768dae23f1,10 de ColecciÃÂÃÂ³n,2010
AR2NJG71187FB5203E,2eeba1d4-f67d-45be-a22e-ab73e925aa43,Sound Advice / Forget Me Knots Remixes,2002
ARTZMXB1187B990A55,321b9344-1d61-4fc5-89b3-66572b1d2862,Work It!,0
ARWLJLY1187B9AD881,a933a8ba-54b3-42d8-b2d8-a5fc5405d015,A New Day Laya Project Remixed,2010
ARB6B5K1187FB36017,3c610c1f-913f-4370-b71c-d92fec010199,No dejes de bailar,0
ARZ2DHF1187FB3F2EA,74425677-ddef-4e74-a201-7602316a718e,Lyrical Paraphernalia,2010
ARI6OUG1187B989234,7895507e-7b72-44d9-ab82-16ed0028572a,Composition Book,2010
ARPU5CQ1187FB4469F,c4c8a72e-a518-48ba-bd59-c27ea6f8d932,With Fontenella Bass,1991
AR1W3MA1187B99E6D8,79ddcfab-f507-4f44-9d2f-1b296ad06f23,Walking In Faith,2015
ARAUFKZ1242077FBD1,01e1c1da-e772-460b-bc62-8dde8cbdd369,LP of the Dead,2004
ARQQP3Z1187FB5707B,9d0828bc-702d-4c89-b66f-4954958b8e11,Two In One - That Latin Feeling/Tropical Sunrise,0
ARZH3SW1187B98C96E,fc0fa262-6197-4c29-8e22-22f0e369856a,The History Of House Parties_ vol. 3,2009
ARM9QAE1187B9AF687,d7737ce1-cdde-4597-8ea4-4f78e9578d06,Ritual-Live,2015
ARKZ13R1187FB54FEE,a19d4ee1-091c-4884-a1cd-e959fd581576,Long Black Train,2003
AR78ZID1187B9B31ED,85fcc6c7-4b54-40dd-bd0e-0df68309acea,Obsession,2014
AR4SOKG1187B98D2B0,3be1c652-2e90-40e6-89ad-bcac62aab60f,HÃÂÃÂ¶r auf zu weinen,2009
AR6Y8JF1187B9BA1D5,1eaf1688-4f52-49e8-98bc-743828fe3e7e,Urban Blues Singing Legend 1949-1951,2010
ARFJD5L1187B9A30BA,a23cf927-b533-47e9-a453-384765afb3b1,Llego... Van Van,1999
ARKBX5B1187B9ADAFD,888c157b-5a52-4119-b609-08b66b379c30,Peculiar Friends,1971
ARHSS201187B98A8CC,ed8dba19-0521-4cec-b327-e85c7ef94488,"""""""""""""""Vintage World NÃÂÃÂº 16 - EPs Collectors """"""""""""""""Yvette Horner And His Accordion""""""""""""""",1995
ARUFQW01187FB5BA63,a90828d7-d9cd-420e-a69b-5b6572b150b5,Are We Still In The Game?,2011
AR1ZKBE1187FB53629,5700dcd4-c139-4f31-aa3e-6382b9af9032,Minimum - Maximum,2005
ARWZE8O1187B9B8480,e2c7d7a5-b520-4232-b7cf-aaceead17b6c,My Left Foot,1989
ARTML781187B9AF080,8a1d9496-603f-40b1-a38d-2e8985834940,KODALY: Dances of Galanta / Hary Janos Suite / Peacock Variations,1990
ARU9Q5Q1187FB3D6EB,edbe5d7f-9511-4dfe-847a-8fe19080caaf,Jazz for a Summer Night,2000
AR681HS1187FB5BBFE,93fd9c68-4290-41e9-a325-742ea0d72896,Lit'l Song,0
ARGWLJT12086C14A09,04b095a6-fa9d-42b6-a583-43e146fba81d,Dear Shunza,2002
AR1VCLT1187FB4C8AC,30e1fa3d-f70f-434e-9ad0-110d077fce02,The Return Of O-Tumma,2012
AR6UQ8H1187B99DA9E,49577d14-b88c-4f3f-8481-f1d65dfcd224,Meteorito EP,2010
ARTP2PK1187B98FECA,23c07df4-b3bb-42e8-8bea-098c0b09fb90,25 Anos NÃÂÃÂ£o SÃÂÃÂ£o 25 Dias,1997
ARUI8651187B9ACF52,72c090b6-a68e-4cb9-b330-85278681a714,Stainless Gamelan: Inside The Dream Syndicate Vol. Iii,2001
AR828WL1187FB47E81,eeb78f0d-c8a2-449f-83f7-84c811976e47,En TÃÂÃÂªte-A-TÃÂÃÂªte,2009
AR4L4WQ1187FB51996,4a4ee089-93b1-4470-af9a-6ff575d32704,Always Outnumbered_ Never Outgunned,2004
AR0S0EO1187FB490BE,df4b8783-5fed-499d-804b-aced4cfd4dfc,A Night At the Booty Bar,2002
ARQCYDK122BCFCC606,6e609e50-d6cb-4aaf-8f30-ce0cb2761a07,Paris Musette_ vol. 1,0
ARODBRG1187FB3FD99,172e1f1a-504d-4488-b053-6344ba63e6d0,From Her To Eternity (2009 Digital Remaster),2009
AR3THYK1187B999F1F,286ec4c2-b5ca-4f85-b331-280a6d73dd14,Live In Tokyo,2004
AR1XVTM1187B996D57,32870dd7-5d9c-4e05-beba-cf1e13d1ea9b,I Nuovi Angeli Cantaitalia,1972
AR8J32V1187FB4F874,0ed6e209-dd4d-4c47-b6d0-c3a1ae06fef5,Friendly Persuasion,1964
ARPGT071187B9A6512,732771e5-a544-40fd-9455-e484210604b2,Shorty's Blues,0
ARDW74M1187B98DA34,81dfacec-8369-4f61-a31d-6de6761d481f,When He Was On The Cross [I Was On His Mind],1994
ARQEPTZ1187FB4CD36,93b34a61-0487-45f5-887d-0f6fe81e6c71,We Got It (Cadillac),2002
AR41ESB1187FB360B1,f38cd4b8-5701-4f0c-ade1-1f056ec13f11,People like you and me,2003
ARKYI5T1187B99334F,87d3faff-4543-4055-8068-a1116d500f65,The Best Of Janet Paschal,1988
ARUBX2Y1187B99CD25,f02e98c4-a0fa-4c02-ac0a-587f4319ac87,Reggae Max,1997
ARJQ5JM1187FB486C7,f9d96463-406a-4c63-885a-d85bb20215d3,King of the Gospel Singers,1968
ARB2M051187FB56FA9,336f2e14-b064-45c8-8b2a-01663a0bee64,The Sugar Hill Records Story,1997
ARJPZSG1187FB3E985,38d64df7-5b7f-42ca-9d98-9541640ca84f,His Story,2007
ARLH4CH11C8A4173EC,dcbd0596-7d54-48c2-8644-5d21d81d9bac,The Best Of (featuring Johnny Guitar Williamson),1990
ARD4C1I1187FB4B0C3,83d91898-7763-47d7-b03b-b92132375c47,Live At Valle Dei Templi,1975
ARAMB6Q1187B99DE68,72f0b9db-f319-4817-a778-d1c3c9fc03d5,It's My Day,0
ARIBJIS11C8A414F70,76c131b2-8d57-4f98-b2bb-1c9630a84f78,Life is Love,2003
ARYPWUK1187B98ACED,69161e5a-51dc-473b-8a16-9007dbdbeb93,Live Inferno,2009
ARJB9TE1187FB3A9F8,c7b4135b-d12b-429b-b7ff-2584177536f6,BBC In Concert (25th February 1971),2005
ARN8NCB1187FB49652,90e17964-b04a-4c37-b952-3c9dfc16c430,Bach: Organ Works Vol.2,2015
AR6896B1187B98FADA,b99522ac-a4ff-4ec5-8a18-98695687a414,Fantasie [Deluxe Edition],2016
ARG719Z1187FB551FC,f3e3a398-8749-42bf-bbb8-c503e9bcb19e,20 Melodies pour rever_ Volume 3,2016
ARB054P1187B9AD32E,1bc6816a-d056-4113-9b0a-6c52e5c31a3c,The Anthology,2017
ARQ9BO41187FB5CF1F,fbdaf414-feeb-4a64-bebb-1ec477ac3663,Blue Mountains,2017
ARHOSMU1242078130D,b2cf285c-f0f4-446e-8191-ae1ca6ca7847,Hung Like A Donut,2009
ARR3ONV1187B9A2F59,fd857293-5ab8-40de-b29e-55a69d4e4d0f,Plug In Baby,2000
ARVAE6W1187FB3CAF3,f115c91a-2f30-4c0a-a6ce-e67411f2247f,24-7,2004
ARRE5MX1187B992292,28dbb728-054c-4c78-99c6-d999b6b636be,Por Tu Placer,0
ARQMYTM1187FB4678C,f0b3af36-a38b-4e5e-bf9a-d25ae11ca741,Josh White Vol. 3 1935-1940,1956
ARNBV1X1187B996249,dd4586a0-ee49-4616-8a69-1916cd6d5923,Thirteen,2000
AR9G2A41187B99951A,ce0e4cac-9d32-4151-8931-4d3185d83b33,OjÃÂÃÂº !!! Remixes,2005
ARHQYFB1187FB4AECF,e883be93-9ba5-44f0-a207-6d5d8cd656b6,GBH Demos 1977,0
AR4JY8V1187B98A62F,6e5477fa-8946-4a33-89fe-9f16c0568d12,Easy Living,2005
ARSZDAS11E2835C305,9cd93baa-6902-4c5f-89b2-b53da45eb57a,Nouvel ordre,2011
