artist_id,artist_name,artist_latitude,artist_longitude,artist_location,artist_familiarity,artist_hotttnesss,song_id,song_title,song_hotttnesss,song_release_year,duration,end_of_fade_in,key,key_confidence,loudness,mode,mode_confidence,start_of_fade_out,tempo,time_signature,time_signature_confidence,track_id,album_name
AR7CCS31187B98C531,Tom Barabas,,,,0.44802535,0.39362216,SOSXSIN12AB0180963,Canon In D,0.2396291,1968,455.0265,0.438,2.0,0.684,-17.604,1.0,0.964,443.71,100.148,4.0,1.0,TRAOIDA128F930B9F9,Classical Healing - Tom Barabas
ARSX72J1187FB3740D,Big Mike Griffin,,,,0.43873814,0.3288261,SOAZQML12A8C136B66,Sittin' Here With Nothing,0.7603478,2005,233.53424,0.34,7.0,0.154,-5.815,1.0,0.459,219.481,137.496,5.0,0.966,TRAOIJZ128F424BD2C,Southern Shades Of Blue Volume II
AREKZKE11F50C4A7D8,Rocker-T,44.7272,-90.10126,Wisconsin,0.5179684,0.35045448,SOCMVJL12AB0181221,Jah The Only One,0.21508032,1992,265.3775,0.218,10.0,0.496,-6.089,0.0,0.342,259.268,147.882,4.0,0.4,TRAOINL128F9315A1A,More Luv
AREBWEH1187B99EA9A,Beherit,60.1756,24.9341,Helsinki,0.5961849,0.42747924,SOAHAZZ12AAF3B464A,Lord of Shadows and Golden Wood,0.541552,1993,202.91873,3.454,11.0,0.512,-18.65,1.0,0.472,183.13,130.955,4.0,0.708,TRAOINP128F92F0217,Drawing Down the Moon
ARO0QD41187FB3AB0A,Keb' Mo',34.05349,-118.24532,"Los Angeles, CA",0.6321309,0.47228122,SOZTGFT12A8C137271,Dangerous Mood,0.6694131,1996,297.66486,0.0,0.0,0.686,-9.032,1.0,0.458,289.675,106.802,3.0,1.0,TRAOIRH128F427C366,Martin Scorsese Presents The Blues: Keb' Mo'
ARKU3Z61187FB51DCA,Rihanna,13.11199,-59.59895,"St Michael, Barbados",0.9178639,0.90820265,SORDUJI12AB0183D3F,The Hotness (ft. Shontelle),0.47079208,2007,190.4322,0.142,6.0,0.083,-8.464,0.0,0.524,183.391,116.012,5.0,0.927,TRAOIYM12903CDEF1E,Save The Last Dance 2 Soundtrack
ARUKJUP12086C14589,Ramón Vargas,,,,0.3917414,0.2912648,SORXGOR12A8C139139,Quando io leggio... Son gli ebbri... O mio castel... Nell'argilla...,0.23491548,2005,642.92523,6.362,1.0,0.475,-21.908,1.0,0.46,636.894,155.641,7.0,0.632,TRAOJCG128F4291689,Verdi Arias
ARHEQ501187FB4F898,Fruko Y Sus Tesos,,,,0.5337245,0.3707477,SOWQWTJ12A58A77081,Lontananza,0.22979948,1965,189.88364,0.427,7.0,0.679,-8.445,0.0,0.577,185.429,106.449,4.0,0.603,TRAOJED128F42361E6,Greatest Hits 2
ARJCOPY1187FB5C315,K'Naan,2.0667,45.3667,"Mogadishu, Somalia",0.69297934,0.53686225,SOJYWZM12A8C13D52A,Is It A Myth?,0.48306456,2007,213.13261,0.0,3.0,0.0,-14.254,1.0,0.0,208.922,100.567,3.0,0.082,TRAOJEW128F4294CBD,The Dusty Foot On The Road
ARQCHDN1187FB4C7C2,Luiz Bonfa,-22.97673,-43.19508,"Rio de Janeiro, Brazil",0.5492829,0.3475476,SOHHJIL12A8C144BDB,Samba De Duas Notas,0.0,2005,192.78322,0.241,4.0,0.328,-14.05,0.0,0.374,189.486,124.842,1.0,0.0,TRAOJFT128F92CF5B5,Le Roi de la Bossa Nova
ARECCJL1269FCCE7FD,Sven Scholander,,,,0.019630888,0.0,SOOLJYX12AB018FE92,Melangtäras intåg i Kallsta,0.0,2000,191.42485,0.292,0.0,0.7,-18.283,1.0,0.626,184.715,113.01,1.0,0.0,TRAOJGD12903CE9F70,Visans Gyllene Tid
ARTYXQC1187B9ACAB2,Shaggy,17.9771,-76.7674,"Kingston, Jamaica",0.7722927,0.5421752,SOKQANC12AB0184D1E,Still Caah Nicer Dan Yard,0.0,2008,187.03629,0.13,2.0,0.396,-5.252,1.0,0.37,183.211,114.318,3.0,1.0,TRAOJGP12903CBE5B3,Birch - Gangsta Rock Riddim
ARQIB731187FB3BE17,Arthur Fiedler;Earl Wild;Pasquale Cardillo,42.31256,-71.08868,"Boston, MA",0.4272983,0.37949142,SOJRXUV12A8C136CA0,Rhapsody In Blue,0.0,2001,976.56116,3.39,9.0,0.432,-19.303,1.0,0.317,970.641,127.579,4.0,0.457,TRAOJIB128F4285140,Gershwin Greatest Hits
AR0IVSA1187FB4F069,Helmet,40.71455,-74.00712,New York,0.776599,0.49007958,SOVKTCY12A6310E1CC,Everybody Loves You,0.544514,2004,206.94159,0.073,0.0,0.005,-3.568,1.0,0.203,203.395,112.77,4.0,0.806,TRAOJMY128E07836D9,Size Matters
ARQXR6R1187FB46FD6,Soul Asylum,44.9635,-93.2678,"Minneapolis, MN",0.6900801,0.46677563,SODRXYW12A6D4F956E,Long Day (Album Version),0.3041695,2001,166.26894,0.18,11.0,0.169,-11.207,0.0,0.415,162.458,70.778,4.0,0.0,TRAOJNB128F147C52F,Say What You Will  Clarence...Karl Sold The Truck
ARPFKK81187B99878D,Tex Williams,39.14465,-89.10827,"Ramsey, Fayette County, IL",0.42588332,0.31364778,SOJDPPG12A8C134780,Castle Of My Dreams,0.0,2006,148.79301,0.16,8.0,0.782,-12.845,1.0,0.701,145.334,40.875,4.0,0.0,TRAOJPT128F423F63E,Smoke! Smoke! Smoke!
ARHHNN41187B98B4D5,Miranda Lee Richards,59.9167,10.75,Los Angeles CA,0.5566933,0.40120965,SOXSUIT12A6D4F48DC,The Long Goodbye,0.3041695,2001,243.722,2.038,0.0,0.609,-8.141,1.0,0.659,229.663,116.123,4.0,0.968,TRAOJXQ128F1465473,The Herethereafter
ARW3V6T1187B9ACAC4,Miossec,48.39023,-4.48622,"Brest, France",0.55131114,0.35766345,SOSCCOO12A8C13F0AF,Que Devient Ton Poing Quand Tu Tends Les Doigts,0.31356212,1995,159.60771,0.392,9.0,0.802,-8.503,1.0,0.654,146.326,103.005,4.0,0.648,TRAOJYI128F42AD95E,"Brest of"" (Tout ça pour ça)"
ARWA6NT1187FB3F15C,The Cure,51.11655,-0.18703,"Crawley, England",0.81195307,0.57899356,SOAOCAG12A6D4FA89E,Lost,0.0,2004,232.48933,0.206,2.0,0.759,-11.199,1.0,0.704,223.893,85.006,1.0,0.0,TRAOJZC128F14932D5,AOL Sessions
ARPCRUC124549A44E6,Herbstrock,,,,0.19746085,0.0,SOWDFME12AB018547F,Halt mich,0.29675832,2009,203.4673,0.0,8.0,0.468,-4.295,0.0,0.543,195.164,99.995,4.0,0.394,TRAOJZU128F93211FA,Halt mich
ARYOMNP11F4C842E43,Will To Will,,,,0.60647386,0.0,SOJCRUU12AB018BE8A,Take Me To Paradise (Nicky Scanni's Garage Mix),0.21508032,1999,508.65588,0.104,0.0,0.771,-18.495,1.0,0.567,495.496,129.818,4.0,0.0,TRAOKCO12903C9D391,Take Me To Paradise
ARMSL551187FB3F4B0,K's Choice,,,,0.6407573,0.45121923,SOBGRIE12A8C132032,A Sound That Only You Can Hear,0.66750616,1995,252.83873,0.444,2.0,0.832,-6.575,1.0,0.675,247.188,87.495,4.0,0.785,TRAOKSC128F4264989,Paradise In Me
ARUBX2Y1187B99CD25,Tyrone Taylor,,,,0.4320748,0.2993928,SOGTZDE12AB017E44A,I'm A Believer,0.5339104,2000,229.35464,0.0,7.0,0.396,-4.268,1.0,0.596,224.972,91.995,4.0,0.188,TRAOKTB128F930612A,Reggae Max
ARFT5CP1187FB50263,Junior Jack,,,,0.6823551,0.3936423,SOPEKHR12A6D4FB338,Thrill Me (Atfc's Jackhammer Re-Rub),0.0,2002,482.55954,0.2,7.0,0.722,-11.985,1.0,0.63,444.685,0.0,3.0,1.0,TRAOKUH128F4226A6C,Thrill Me
ARCF06I1187B995398,K-OS,,,,0.71266216,0.43069705,SOPDODI12A8C13B53C,Sunday Morning (Sony Connect Set),0.56904906,1998,214.1775,0.391,9.0,0.718,-6.956,0.0,0.632,202.919,88.282,4.0,0.059,TRAOKVW128F429D82A,Sony Connect Set
AR6L0X71187FB49709,Paul Cantelon,,,,0.47082803,0.35047662,SOKAHMK12A8C138EB9,The Other Boleyn Girl - Opening Titles,0.27006704,2008,146.442,2.026,0.0,0.875,-20.178,0.0,0.644,135.494,130.183,3.0,1.0,TRAOKVY128F426C3D6,The Other Boleyn Girl
ARD842G1187B997376,Blue Rodeo,43.64856,-79.38533,"Toronto, Ontario, Canada",0.63642365,0.4479355,SOCFJZY12A8151CDB5,Up On That Cloud,0.47334653,2005,213.34158,0.0,2.0,0.601,-5.972,1.0,0.713,202.739,189.068,4.0,0.618,TRAOKXG128F4232497,Are You Ready
ARU9Q5Q1187FB3D6EB,Bobby Hutcherson,34.05349,-118.24532,"Los Angeles, CA",0.5709001,0.39329273,SOQOEMZ12A6D4F9C52,Maiden Voyage (Rudy Van Gelder Edition) (2006 Digital Remaster),0.26586103,1967,349.7269,0.241,7.0,0.495,-12.939,0.0,0.526,320.284,86.446,5.0,0.486,TRAOKYH128F14852C0,Happenings
AR2NJW11187FB3F474,Rincon Morales,,,,0.03692891,0.1572077,SODATWH12AC46887D9,Gaita Gaitero,0.0,1973,197.0673,0.261,11.0,0.546,-10.325,1.0,0.328,193.765,65.316,1.0,0.0,TRAOKZF12903D0AF01,Explosion de Gaitas
AREY3RN1187B993C5F,Goatwhore,29.95369,-90.07771,"New Orleans, LA",0.77327186,0.42968962,SOHSHQH12AB0184AA4,Liar of Nastrond,0.6011548,2008,153.49506,0.183,0.0,0.56,-7.09,0.0,0.591,153.495,99.805,4.0,0.356,TRAOLGV12903CB4229,Eclipse of Ages Into Black
ARIPLUN1187B99B9F9,The Police,51.5,-0.1167,"London, England",0.7903679,0.61545444,SOJDROX12A58A7E969,Man In A Suitcase,0.0,1980,137.45587,0.293,10.0,0.624,-11.636,0.0,0.528,131.454,159.106,4.0,0.574,TRAOLIX128E0793AFA,Message In A Box
ARW9QSZ1187FB4B93E,George Harrison,53.416,-2.918,"Liverpool, England",0.7390474,0.5416025,SOSOKDL12AF729F196,Baltimore Oriole (2004 Digital Remaster),0.49448952,1981,238.602,0.229,7.0,0.643,-6.692,0.0,0.607,230.394,71.756,4.0,0.117,TRAOLOX128F422F02B,Somewhere In England
AR392MV1187FB3C3FE,Connie Francis,40.73197,-74.17418,"Newark, NJ",0.6166982,0.45608053,SOVGSQX12A81C22AA5,Baby's First Christmas,0.37753165,1959,147.17342,0.305,6.0,0.824,-9.378,1.0,0.715,139.662,137.99,1.0,0.0,TRAOLUA128F422BB1D,Essential Christmas
ARG3UX61187B9AC05A,D.O.W.N.,,,,0.7411328,0.542534,SOLWGUJ12A8C13908A,Freeword,0.0,2002,350.11874,0.0,1.0,0.69,-7.063,1.0,0.481,350.119,109.791,4.0,0.468,TRAOLVO128F42685EF,Southern Slang (Chopped & Screwed)
ARBUOOR1187B997391,Oasis,53.5004,-2.248,"Manchester, England",0.8345641,0.55339366,SOAGWHY12A679C80A8,Columbia,0.7021121,1998,376.99872,7.506,7.0,0.013,-3.811,1.0,0.298,343.226,100.382,4.0,1.0,TRAOLZJ12903CB4FC7,Definitely Maybe
ARZCHLM1187FB495C3,Ray Barretto,40.6501,-73.9496,"Brooklyn, NY",0.61443156,0.38321143,SOQTZWV12A6D4F9D54,Vaya (Live At The Beacon Theatre),0.0,1988,413.07382,0.0,5.0,0.308,-10.999,1.0,0.354,400.178,82.815,3.0,1.0,TRAOMBK128F1495E45,Tomorrow: Barretto Live
ARXHDZ81187FB43F80,Adrienne Pierce,56.95468,-98.30897,Canada,0.5824316,0.40919265,SOQDSXI12A8C13FB4C,Laundry & Dishes,0.42744657,2008,269.63547,0.121,6.0,0.314,-8.425,0.0,0.599,264.104,151.945,3.0,0.894,TRAOMDT12903CF73C3,Faultline
AR1N6N61187FB4E25E,Mongo Santamaria,23.0833,-82.4167,"Havana, Cuba [Jesus Maria]",0.54003775,0.3600533,SOVJPYN12AB017FA80,Los Conguitos,0.0,1959,130.01099,0.316,8.0,0.762,-23.581,0.0,0.764,120.581,120.446,4.0,0.876,TRAOMIC128F92F2B0B,Afro Roots
AR3MSAN1187B98F06B,OutKast,33.74831,-84.39111,"Atlanta, GA",0.79642004,0.57449704,SOEWUJD12A8C1390C2,"Return Of The ""G",0.0,1998,289.25342,0.0,2.0,0.808,-6.407,1.0,0.58,276.457,156.688,4.0,0.801,TRAOMKV128F428CD51,Aquemini
ARPN0NC1187B991591,Guitar Slim,33.51711,-90.18043,"Greenwood, MS",0.44004244,0.3191196,SOUTOWZ12AB0185610,The Things That I Used To Do,0.48828986,1953,183.06567,0.345,5.0,1.0,-13.164,1.0,0.733,178.875,96.731,3.0,1.0,TRAOMMU128F933878B,And... R&B was born
ARHEQ501187FB4F898,Fruko Y Sus Tesos,,,,0.5337245,0.3707477,SOPVCLO12A58A7D89C,Fruko's  Boogaloo,0.2539319,2006,263.33994,0.287,6.0,0.227,-6.974,1.0,0.479,258.85,219.796,4.0,0.749,TRAOMNR128F422C3FC,Pa Goza Con Fruko
ARGK9MB1187FB37402,MIMS,40.8448,-73.93585,"New York, NY [Washington Heights]",0.7963204,0.52499497,SOKXOSS12AB0183A6D,Life Of A Star,0.40723303,2009,230.53017,0.0,4.0,0.557,-4.213,1.0,0.434,228.026,127.779,5.0,1.0,TRAOMQN128F9328043,Guilt
ARYDFJA1241B9CBFF2,Jacques Douai,,,,0.31385115,0.14519083,SOAMDMA12AB0186434,Pauvre Jean,0.0,2003,60.89098,0.0,7.0,0.202,-18.852,0.0,0.366,60.891,127.14,4.0,0.0,TRAOMRN128F93378B3,Heritage - Récital N°5 & 6 - BAM (1958-1959)
AROF4LP1187FB41C51,Selena,31.1689,-100.07715,Texas,0.7483207,0.5458659,SOEBBWH12A6D4F8016,Estoy Contigo,0.0,2003,198.4518,0.607,2.0,0.701,-10.333,1.0,0.832,190.508,104.795,4.0,0.526,TRAOMVL128F14662F1,Mis Mejores Canciones - 17 Super Exitos
ARBJFXO122C8677DF0,Dave Rave_ Mark McCarron,36.995,35.32,CANADA - Ontario,0.026088737,0.0,SOEZWYI12AC4686705,Face,0.0,2004,90.38322,0.339,2.0,0.009,-19.661,1.0,0.049,84.196,92.005,4.0,0.533,TRAOMYU12903CF2C83,In the Blue of My Dreams
ARMXCWK12086C13DB2,I.N.T.,42.4779,-70.9663,NY - New York City,0.416754,0.34004617,SOYFOXO12A6D4F6C8B,Big Sister,0.2669552,1999,152.92036,2.13,7.0,0.0,-7.433,0.0,0.282,149.066,93.105,4.0,1.0,TRAONBC128EF35ED3E,Honey Hitters
ARJB9TE1187FB3A9F8,The Edgar Broughton Band,,,,0.52400815,0.3490379,SOEAKUA12A6D4F624B,Aphrodite (1999 Digital Remaster),0.0,1970,245.44608,0.386,0.0,0.952,-12.135,1.0,0.763,235.59,100.799,4.0,0.544,TRAONBN128F145F0C0,Sing Brother Sing
ARIMW0M1187B99EC59,TEN MADISON,,,,0.44801384,0.34829518,SOCXPZW12A8C141821,Leaving Melbourne,0.40723303,2006,283.7677,7.488,4.0,0.178,-7.827,0.0,0.366,278.245,133.326,5.0,0.974,TRAONEQ128F42A8AB7,Grounded
ARH4N0N1187FB3E1F1,Malkit Singh,,,,0.48324308,0.32443088,SOBCLZT12AB017F960,Akh Larh Gayee,0.26586103,2005,370.85995,0.0,1.0,0.667,-14.03,1.0,0.588,364.495,101.13,4.0,1.0,TRAONHO128F92FBB86,Akh Larh Gayee
ARTP2PK1187B98FECA,Quinteto Violado,,,,0.44281855,0.32052013,SOKATUR12A6D4FA32D,Galope A Beira Mar,0.44545454,1995,162.08934,0.409,7.0,1.0,-13.136,1.0,0.697,153.292,125.224,5.0,0.991,TRAONMS128F1481B05,Para Sempre
AREV2491187B9B017E,Mobb Deep,26.3197,-98.1596,"Queensbridge, NY",0.77227217,0.5001193,SODUMTY12A8C131295,Where Ya Heart At,0.6093991,1999,264.6461,0.078,5.0,0.641,-7.101,1.0,0.551,248.842,93.976,4.0,1.0,TRAONNA128F4268CCA,Mobb Muzik (Clean Version)
AR6VWIR1187B98C1E9,Alturas,,,,0.3417685,0.23609883,SOGSJIP12AB0185929,A ti,0.0,2007,279.84933,0.0,4.0,0.276,-12.891,0.0,0.568,276.457,136.874,4.0,0.275,TRAONNS128F9328B51,Festejo...desde la piel
ARKNOZU1187FB5A371,Phil Vassar,37.4003,-79.1909,"Lynchburg, VA",0.7049945,0.50485516,SOCWNBM12A6D4FCD84,This Is My Life,0.595754,2008,217.28609,0.571,11.0,0.383,-4.35,0.0,0.438,203.976,94.007,4.0,0.623,TRAONPF128F42480A7,Prayer Of A Common Man
ARKWCGR1187B992B71,Patricia Kaas,,,,0.63079536,0.39819673,SOAXXGJ12AB0181D28,Elle Voulait Jouer Cabaret,0.2120454,1988,247.1179,2.287,5.0,0.859,-8.016,1.0,0.681,233.117,130.272,5.0,0.99,TRAONYI128F9324BA3,Mademoiselle Chante
ARM4WGN1187FB3C746,Kyle Eastwood,,,,0.51174366,0.41463137,SOKFEUG12AB017E353,Samba de Paris,0.44545454,2009,441.7824,0.179,10.0,0.549,-12.712,1.0,0.452,428.083,115.212,4.0,0.102,TRAOOCO128F9313739,Metropolitain
ARSW5F51187FB4CFC9,Alice In Chains,47.6211,-122.3244,"Seattle, WA",0.79633707,0.58292156,SOPANEB12A8C13E81E,God Smack,0.81839436,1992,230.60854,0.073,8.0,0.913,-4.438,1.0,0.7,226.667,124.144,4.0,0.352,TRAOOGD128F92E4768,Music Bank
AR59C6A1187B9B2143,The Cat's Miaow,-24.9162,133.39311,Australia,0.49659306,0.35144955,SODQUNS12AB0186868,Portland_ Oregon,0.0,1997,125.25669,0.444,4.0,0.941,-13.386,1.0,0.674,119.931,146.909,4.0,0.0,TRAOOGL128F93303AA,Songs For Girls To Sing
ARANDRM1187B98B446,Wild Horses,,,,0.5986437,0.31092095,SOGZMFD12A8C13FE4D,Mother's Little Helper,0.2537617,2001,174.18404,0.462,2.0,0.517,-7.458,1.0,0.596,158.778,103.047,4.0,0.0,TRAOOGO128F92CC441,Rolling Stones Instrumental Renditions
ARZXTEY1187B9997A7,Juelz Santana,7.4458,151.85,"New York, NY [Harlem]",0.69832313,0.53143674,SOVNFJP12AF72A6545,Lil' Boy Fresh,0.7339167,2005,233.92609,0.0,11.0,0.623,-4.148,0.0,0.575,224.438,99.742,5.0,0.857,TRAOOHM128F1453E33,What The Game's Been Missing!
ARU9KWP1187B98B2A7,Busdriver,,,,0.6180027,0.34947634,SODSLRA12A8C13BDD3,Sun Shower (Single Version),0.8280875,2007,223.68608,0.188,11.0,0.025,-7.331,1.0,0.376,211.702,130.129,4.0,0.015,TRAOOIA128F428BF64,Sun Shower
ARJMGMP124BAE72D46,Gerald Clayton,,,,0.47135797,0.28302708,SOJWXCI12AB018E430,All Of You,0.3589765,2009,329.3775,0.0,10.0,0.287,-16.849,0.0,0.362,318.537,94.978,3.0,0.622,TRAOOJG12903CB752A,Two-Shade
AR2ABYH1187B9A0C67,Bröderna Djup,,,,0.34607348,0.24735932,SOYUGXJ12A8C139914,Ovanlär,0.0,2009,114.1024,0.212,5.0,0.352,-9.619,1.0,0.264,107.108,199.675,4.0,0.653,TRAOONS128F428BFC9,Bröderna Djup - Vi bor på landet
ARKE7ZQ1187FB504BB,Blackfoot,30.3322,-81.6749,"Jacksonville, FL",0.60429657,0.43798774,SONDPIA12A8151CE96,Dream On (LP Version),0.5565411,1983,316.99545,0.0,11.0,0.552,-12.377,0.0,0.33,299.816,123.415,4.0,0.0,TRAOOOL128F42327D6,Tomcattin'
AREPOUG11F4C83D36C,DJ Rashad,,,,0.4028002,0.36684722,SOFPXNL12AB018498A,Juke Appeal,0.57292014,2002,306.59872,0.0,11.0,0.461,-8.656,0.0,0.446,306.599,160.046,4.0,0.687,TRAOOPP12903CAEADB,Juke Trax Online Vol. 4
ARADC5W1187B993322,Dottie Rambo_ The Whites,36.16778,-86.77836,"NASHVILLE, US",0.5357125,0.40045047,SOGSQEE12AC4687265,New Shoes,0.5114243,2003,130.29832,0.0,2.0,0.137,-7.157,1.0,0.565,120.332,103.014,4.0,0.979,TRAOOQN12903CEB763,Sheltered
ARGJ0911187FB4613F,Maria Muldaur,40.71455,-74.00712,"New York, NY",0.58694834,0.43205407,SOWQIEL12A6D4FA13E,Sweet Harmony (LP Version),0.0,1999,288.4175,0.421,9.0,0.629,-10.861,1.0,0.593,278.46,146.936,4.0,0.161,TRAOOQT128F148B557,Rhino Hi-Five: Maria Muldaur
ARWPHQB11F4C83B42B,Stickboy,35.21962,-80.01955,North Carolina,0.58175313,0.37233552,SOWLZOP12AB0188E36,Stand Down,0.24165525,2005,67.52608,0.0,6.0,0.421,-6.047,0.0,0.413,63.925,180.287,1.0,0.0,TRAOORD12903CCD128,Love + Care
ARQ91R31187FB38A88,Grandpa Jones,37.82245,-85.69091,"Niagra, KY",0.45064598,0.33153474,SOSBCDM12AB018475B,Don't Look Back,0.34580225,1995,139.78078,0.415,4.0,1.0,-11.901,1.0,0.764,133.689,129.391,4.0,0.0,TRAOOSW12903CBF122,The Unforgettable Grandpa Jones
ARKHMZB1187B998670,Curtis,,,,0.6446933,0.2559413,SOBHCDK12A8C13864B,The River,0.40003964,1999,256.6265,0.651,7.0,0.533,-8.05,1.0,0.634,249.539,103.377,4.0,0.719,TRAOOUX128F4285FBC,Curtis
AR43KFF1187B9B74B1,Little Freddie King,30.9742,-91.52382,Louisiana,0.41932026,0.33878124,SOHFKWF12A58A77C02,Kinghead Shuffle (Little Freddie King),0.35781905,2006,229.04118,0.363,9.0,0.228,-10.491,1.0,0.246,226.302,130.58,1.0,0.0,TRAOOWZ12903CA5672,Messin' Around tha House
AR7CCCC1187FB578FF,Don Gibson,35.2904,-81.5451,"Shelby, North Carolina",0.54075015,0.37965122,SOVTEMS12A8C141E20,Who Cares,0.26586103,1987,142.94159,0.136,11.0,1.0,-13.524,1.0,0.882,134.455,104.943,4.0,1.0,TRAOPAR128F92EFD17,Lonesome Number One
AR3KXHI1187FB3A8BF,Dora The Explorer,,,,0.51441455,0.41375765,SOMZSRE12A8C144B1B,Tenemos Amigos,0.5183405,1997,59.95057,2.467,6.0,0.167,-6.167,0.0,0.56,56.779,106.298,4.0,0.992,TRAOPAT128F92C970F,Dora The Explorer
ARVX3V41187FB59E0F,Spade Cooley,,,,0.44090474,0.3614728,SOANXQX12A6D4FCB23,Lover,0.0,1983,108.87791,2.067,2.0,0.413,-29.378,0.0,0.39,100.061,172.612,4.0,1.0,TRAOPCP128F4223E58,King Of Western Swing_ Vol. 5
AR797VK1187B989DDE,D.A.R.,,,,0.51770777,0.25811198,SOVXTIS12AB017C9FB,Que paso,0.2998775,2001,250.122,0.0,2.0,0.472,-6.657,1.0,0.584,250.122,176.298,1.0,0.0,TRAOPFB128F930A064,Cumbia Mix 3 - el poder de la cumbia en México
AR8T56O1187FB51C41,Bruford,,,,0.50818807,0.0,SOQZALM12AC468BFEE,Forever Until Sunday,0.0,1979,351.42484,4.859,6.0,0.381,-14.857,0.0,0.385,341.769,78.136,3.0,1.0,TRAOPGC12903CF53F8,One Of A Kind
ARHPW8M1187FB5CF11,Joy Kitikonti,,,,0.5598275,0.36774474,SONNLIQ12A8C133D9A,Agrymonyzer (Matsingena Mix),0.0,1983,384.57425,0.241,11.0,0.465,-7.856,0.0,0.283,368.1,137.999,4.0,0.0,TRAOPMN128F424ADAF,Agrimonyzer
ARLLANI1187FB5116F,Simon Harris,,,,0.39076084,0.20767584,SOJSPSR12A5891FFB9,You Make Me Feel So Good,0.45694953,2000,6.08608,0.271,1.0,0.0,-18.797,1.0,0.0,6.086,0.0,1.0,0.0,TRAOPNA128F4220D20,Beats_ Breaks_ & Scratches - Volume 2
ARBYFR71187B99A2A4,Sam Baker,30.2676,-97.74298,"Austin, TX",0.6883325,0.34151298,SOKHLSU12A58A7EDF0,Just A Glance Away,0.0,1930,167.10484,0.121,7.0,0.358,-17.756,1.0,0.519,159.655,95.882,1.0,0.0,TRAOPNO128F92CE9BC,Sugar Man
AR91C8S1187B990901,Bruce Springsteen,40.23447,-74.29504,"Freehold, NJ",0.85078996,0.83809555,SONTMSY12AB017B6E1,Rosalita (Come Out Tonight),0.0,1973,591.6208,0.0,5.0,0.598,-5.67,1.0,0.475,584.202,167.559,1.0,0.0,TRAOPRI12903C9FC25,Hammersmith Odeon_ London '75
AR0VZWC1187B99BA57,The Berzerker,-37.81753,144.96715,"Melbourne, Australia",0.6683706,0.45755392,SOGFXKP12AB0180E00,Humanity,0.50244963,2000,105.45587,0.0,11.0,0.038,-6.952,0.0,0.38,101.013,86.5,4.0,1.0,TRAOPRY12903CDD3E0,The Berzerker
AR6QQY41187B990574,Danny Wilson,56.46137,-2.96761,"Dundee, Scotland",0.5599914,0.362903,SOYCNWG12A6D4F88A2,Spencer-Tracey,0.0,1987,92.42077,4.319,9.0,0.669,-14.655,0.0,0.633,85.589,158.208,4.0,0.491,TRAOPTT128F145837E,Meet Danny Wilson
AR0BATO119B34038DB,The Dreamtree Project,,,,0.35039273,0.29366878,SOAREII12A8C1386EE,Bliss,0.3277536,2007,798.1971,12.864,0.0,0.243,-16.183,1.0,0.392,786.471,134.291,4.0,0.417,TRAOPVD128F425A989,Jadur Madur
ARA7EEC1187FB4C392,Snowgoons,49.01037,8.4092,"Karlsruhe, Germany",0.6495831,0.46134585,SOVUUYF12AF729D0CA,Planetary Takeover,0.28120977,2009,239.6469,0.142,1.0,0.626,-4.615,1.0,0.485,230.586,94.281,4.0,0.918,TRAOPXD128F9326B04,A Fist In The Thought
AR5OH2Z1187B9A46A9,Iggy Pop,43.2281,-86.2562,"Muskegon, MI",0.7890185,0.5735545,SOAQLNO12A8C136D80,Lust for life (recorded during the us tour in 1986),0.2669552,2006,294.3473,0.0,1.0,0.866,-12.66,0.0,0.643,294.347,119.121,4.0,0.919,TRAOPYV128F425B2ED,Ultimate live
ARMTIIX1187B9A1896,XLNC,,,,0.38789147,0.27732363,SOVRBXC12A6D4F757B,Pichleh Janam Dee,0.0,1998,386.55954,0.0,1.0,0.456,-12.373,0.0,0.365,380.058,160.08,4.0,0.571,TRAOQAT128EF366258,Kangna
ARXENBZ11F50C47691,Johnny Kidd And The Pirates,,,,0.56599396,0.3532152,SOJCCCM12A8C130021,Watermelon Man,0.0,1991,150.07301,3.332,7.0,0.205,-17.914,1.0,0.601,142.942,88.521,3.0,0.938,TRAOQBN128F4247C83,Heros Of Rock And Roll
ARBNXYA1187FB51C50,Daddy Yankee / Bounty Killer,18.22328,-66.42889,Puerto Rico,0.9089843,0.5625067,SOLJCRC12AB01806CF,Controlando El Area,0.31356212,1993,212.0877,0.0,7.0,0.542,-5.394,1.0,0.716,207.882,220.311,4.0,1.0,TRAOQFQ128F92F476E,Caribbean Connection
ARVHRK71187B98BEAE,Philippe Eidel,,,,0.410101,0.2552922,SOWOSII12AB01858A0,Tarha Tinghi,0.0,2005,301.113,0.176,4.0,0.626,-10.685,0.0,0.568,293.39,136.955,4.0,0.865,TRAOQKE128F9345C20,Imuhar_ une légende (Bande Originale du Film)
ARIMJFK1187FB4ED3E,Luke Vibert,,,,0.63271827,0.43659934,SOKJRSY12A58A7AA78,Gwithian,0.53158027,2005,418.79465,0.287,7.0,0.645,-15.199,0.0,0.503,408.358,101.905,4.0,1.0,TRAOQRI128F424399C,Lover's Acid
AR89X161187B9A7581,El Presidente,,,,0.54620117,0.3311841,SODHEMN12A8C13E1D2,Turn This Thing Around,0.6313904,2004,213.05424,1.036,6.0,0.571,-4.353,1.0,0.403,204.527,111.043,4.0,0.791,TRAOQSA128F42AE616,Turn This Thing Around
